"name", "artist", "popularity", "genres", "danceability", "energy", "key","loudness", "mode", "speechiness", "acousticness", "instrumentalness","liveness", "valence", "tempo"
"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,63,"classical, classical era",0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047
"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",Wolfgang Amadeus Mozart,62,"classical, classical era",0.194,0.0324,5,-28.215,1,0.0382,0.982,0.961,0.0916,0.0596,144.13
"Le Nozze di Figaro, K. 492: Sinfonia",Wolfgang Amadeus Mozart,59,"classical, classical era",0.386,0.0738,2,-19.369,1,0.0433,0.839,0.947,0.155,0.172,142.499
"Klarinettenkonzert A-Dur, K. 622: 2. Adagio (Jenseits von Afrika): II. Adagio",Wolfgang Amadeus Mozart,58,"classical, classical era",0.122,0.0182,2,-27.89,1,0.0383,0.967,0.834,0.0735,0.0473,77.59
"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",Wolfgang Amadeus Mozart,57,"classical, classical era",0.401,0.14,0,-22.696,1,0.0338,0.99,0.929,0.078,0.326,130.037
Cantique de Simeon,Daan Manneke,1,dutch contemporary classical,0.131,0.072,11,-26.914,1,0.0372,0.991,0.785,0.134,0.0321,91.471
Topos,Daan Manneke,0,dutch contemporary classical,0.17,0.0784,9,-27.641,0,0.0399,0.983,0.854,0.084,0.0255,132.518
Tombeau pour Ton de Leeuw (1998),Daan Manneke,0,dutch contemporary classical,0.124,0.013,9,-27.874,0,0.053,0.949,0.828,0.0871,0.11,88.543
Tombeau,Daan Manneke,0,dutch contemporary classical,0.199,0.0502,2,-26.394,0,0.0477,0.992,0.00267,0.108,0.0361,136.899
Faux Bourdon,Daan Manneke,0,dutch contemporary classical,0.273,0.0429,0,-26.636,0,0.0615,0.964,0.326,0.203,0.179,73.583
Huisje Tuintje,Ottla,19,belgian modern jazz,0.517,0.553,2,-11.233,1,0.032,0.175,0.928,0.091,0.585,93.579
Stofwolk,Ottla,18,belgian modern jazz,0.369,0.544,6,-12.922,0,0.0378,0.358,0.859,0.0775,0.246,105.086
Vroeger Beter,Ottla,18,belgian modern jazz,0.559,0.0605,6,-22.162,1,0.0352,0.898,0.911,0.107,0.113,117.664
Spinrag,Ottla,17,belgian modern jazz,0.472,0.247,11,-15.063,0,0.0329,0.902,0.918,0.0893,0.0407,119.876
Je Ne Sens Presque Plus Rien,Ottla,13,belgian modern jazz,0.395,0.116,9,-21.78,1,0.0325,0.631,0.912,0.0938,0.0377,109.29
Ne Güzel Güldün,Pinhani,62,"oyun havasi, turkish pop, turkish rock",0.264,0.482,10,-7.711,1,0.0372,0.461,6.42e-05,0.151,0.185,51.722
Beni Sen İnandır,Pinhani,40,"oyun havasi, turkish pop, turkish rock",0.825,0.4,0,-12.626,1,0.0456,0.49,0,0.0981,0.838,106.0
Dön Bak Dünyaya,Pinhani,59,"oyun havasi, turkish pop, turkish rock",0.455,0.592,11,-9.342,0,0.0389,0.0818,0.00221,0.2,0.499,171.937
İyi Değilim Ben,Pinhani,58,"oyun havasi, turkish pop, turkish rock",0.339,0.412,0,-7.766,1,0.0711,0.108,1.29e-05,0.0873,0.348,161.193
Hele Bi Gel,Pinhani,58,"oyun havasi, turkish pop, turkish rock",0.68,0.576,9,-8.637,0,0.0296,0.324,0,0.0448,0.624,146.037
"Also sprach Zarathustra, Op.30, TrV 176: Prelude (Sonnenaufgang)",Richard Strauss,47,"classical, post-romantic era",0.115,0.301,0,-13.321,1,0.0449,0.637,0.935,0.154,0.0409,77.276
Also Sprach Zarathustra Op.30: Einleitung (Opening),Richard Strauss,45,"classical, post-romantic era",0.157,0.175,0,-18.829,1,0.0375,0.413,0.856,0.117,0.0348,81.924
"Also sprach Zarathustra, Op. 30, TrV 176: I. Einleitung (Live)",Richard Strauss,43,"classical, post-romantic era",0.181,0.287,0,-13.988,1,0.0372,0.769,0.654,0.113,0.11,98.279
"4 Lieder, Op. 27, TrV 170: IV. Morgen! (Arr. for Cello and Piano by Julian Riem)",Richard Strauss,13,"classical, post-romantic era",0.138,0.0126,5,-28.316,1,0.0521,0.992,0.787,0.0713,0.0343,174.084
"Cello Sonata in F Major, [Op. 6, TrV 115], 1st Version: II. Larghetto",Richard Strauss,40,"classical, post-romantic era",0.307,0.0304,0,-21.921,1,0.0395,0.992,0.919,0.11,0.0843,92.95
I Say a Little Prayer,Aretha Franklin,74,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.59,0.355,9,-14.051,1,0.0352,0.48,0,0.0585,0.499,133.03
Respect,Aretha Franklin,71,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,67,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.65,0.323,0,-8.698,1,0.0283,0.213,0,0.187,0.276,110.962
Think,Aretha Franklin,66,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.687,0.63,6,-10.817,1,0.0389,0.249,0,0.221,0.926,110.051
Son of a Preacher Man,Aretha Franklin,61,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-06,0.0356,0.561,77.583
"Endless Love - From ""The Endless Love"" Soundtrack",Lionel Richie,62,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633
I'm Coming Out,Diana Ross,65,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",0.72,0.828,5,-9.211,1,0.0463,0.185,0.433,0.0839,0.768,110.07
Upside Down,Diana Ross,56,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",0.873,0.855,5,-8.559,0,0.0615,0.178,0.0282,0.0377,0.884,107.868
Ain't No Mountain High Enough - Edit Version,Diana Ross,47,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",0.401,0.783,0,-5.929,0,0.0465,0.384,0.00319,0.468,0.456,99.274
Chain Reaction,Diana Ross,47,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",0.806,0.6,11,-9.642,1,0.0329,0.091,0.000436,0.0836,0.756,127.814
I Say a Little Prayer,Aretha Franklin,74,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.59,0.355,9,-14.051,1,0.0352,0.48,0,0.0585,0.499,133.03
Respect,Aretha Franklin,71,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,67,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.65,0.323,0,-8.698,1,0.0283,0.213,0,0.187,0.276,110.962
Think,Aretha Franklin,66,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.687,0.63,6,-10.817,1,0.0389,0.249,0,0.221,0.926,110.051
Son of a Preacher Man,Aretha Franklin,61,"adult standards, classic soul, jazz blues, memphis soul, soul, southern soul",0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-06,0.0356,0.561,77.583
Ac-Cent-Tchu-Ate the Positive,Jools Holland,35,boogie-woogie,0.476,0.701,10,-5.841,1,0.0415,0.194,1.08e-05,0.12,0.587,122.463
Enjoy Yourself (It's Later Than You Think),Jools Holland,34,boogie-woogie,0.458,0.863,0,-5.685,1,0.0627,0.144,0,0.372,0.948,133.806
Let's Find Each Other Tonight,Jools Holland,34,boogie-woogie,0.678,0.704,7,-8.691,1,0.0292,0.63,0.0165,0.121,0.853,113.513
"Say Hello, Wave Goodbye",Jools Holland,33,boogie-woogie,0.382,0.79,0,-6.896,1,0.102,0.0292,0,0.193,0.419,111.44
Horse To The Water,Jools Holland,33,boogie-woogie,0.631,0.911,7,-5.453,0,0.0447,0.1,0.000402,0.118,0.662,119.545
Electric Silence,Glass Museum,33,belgian modern jazz,0.257,0.644,4,-11.047,0,0.0313,0.0955,0.873,0.289,0.23,90.081
Wu,Glass Museum,19,belgian modern jazz,0.368,0.565,5,-11.977,0,0.0313,0.411,0.854,0.0963,0.262,105.686
Waves,Glass Museum,16,belgian modern jazz,0.471,0.647,9,-10.7,0,0.0305,0.000592,0.862,0.143,0.232,166.975
Shadow's Faces,Glass Museum,15,belgian modern jazz,0.607,0.738,4,-8.601,0,0.0359,0.00532,0.389,0.13,0.248,146.97
Tribal Coffee,Glass Museum,14,belgian modern jazz,0.422,0.494,5,-9.868,0,0.0378,0.273,0.802,0.166,0.376,127.07
Adaletin Bu Mu Dünya,Koray Avcı,50,"karadeniz halk muzigi, turkish pop",0.633,0.801,7,-7.159,0,0.0829,0.0816,0,0.668,0.712,103.006
Unutamam Seni,Koray Avcı,50,"karadeniz halk muzigi, turkish pop",0.375,0.566,11,-7.018,0,0.0498,0.797,3.41e-05,0.269,0.513,93.257
Gittin Gideli - Akustik,Koray Avcı,50,"karadeniz halk muzigi, turkish pop",0.549,0.215,11,-8.306,0,0.0364,0.931,0.000239,0.246,0.308,95.919
Sen,Koray Avcı,49,"karadeniz halk muzigi, turkish pop",0.503,0.764,9,-6.267,0,0.046,0.106,3.08e-05,0.365,0.579,83.027
Yuh Yuh,Koray Avcı,48,"karadeniz halk muzigi, turkish pop",0.954,0.731,6,-5.732,0,0.077,0.0738,2.86e-06,0.264,0.596,112.038
"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",Sergei Rachmaninoff,55,"classical, post-romantic era, russian romanticism, ukrainian classical",0.123,0.0386,1,-25.577,1,0.0374,0.968,0.939,0.0865,0.0573,174.824
"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile",Sergei Rachmaninoff,52,"classical, post-romantic era, russian romanticism, ukrainian classical",0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316
"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Sergei Rachmaninoff,52,"classical, post-romantic era, russian romanticism, ukrainian classical",0.194,0.0545,4,-24.877,1,0.0366,0.983,0.945,0.0551,0.0385,140.966
Liebesleid (Love's Sorrow),Fritz Kreisler,51,"classical, post-romantic era, russian romanticism, ukrainian classical",0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836
"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",Sergei Rachmaninoff,50,"classical, post-romantic era, russian romanticism, ukrainian classical",0.124,0.106,0,-22.245,0,0.0394,0.972,0.919,0.0802,0.0456,78.658
"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",Hector Berlioz,47,"classical, early modern classical",0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755
"Symphonie fantastique, Op. 14, H 48: I. Rêveries - Passions",Hector Berlioz,33,"classical, early modern classical",0.201,0.0425,0,-25.611,1,0.043,0.649,0.349,0.0884,0.0543,139.396
"Symphonie fantastique, Op. 14, H 48: V. Songe d'une nuit de sabbat",Hector Berlioz,31,"classical, early modern classical",0.289,0.0658,0,-26.073,0,0.0539,0.692,0.637,0.258,0.102,59.963
"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: II. Un bal",Hector Berlioz,31,"classical, early modern classical",0.274,0.108,9,-22.188,1,0.0456,0.949,0.854,0.0562,0.125,107.023
"Berlioz: Roméo et Juliette, Op. 17, H. 79, Pt. 3: La Reine Mab, ou la fée des songes",Hector Berlioz,12,"classical, early modern classical",0.206,0.0368,5,-35.022,1,0.0469,0.941,0.879,0.0974,0.1,105.884
Gnossienne No.1,Erkan Oğur,47,"turkish folk, turkish jazz, turkish rock",0.481,0.094,5,-16.637,0,0.0463,0.986,0.757,0.108,0.143,72.465
Sen Benden Gittin Gideli,Erkan Oğur,44,"turkish folk, turkish jazz, turkish rock",0.654,0.225,4,-16.401,0,0.0282,0.906,0.184,0.11,0.27,87.979
İki Keklik Bir Yaylada,Erkan Oğur,43,"turkish folk, turkish jazz, turkish rock",0.45,0.118,2,-15.172,1,0.0355,0.957,0.0024,0.0751,0.243,75.071
Zülfü Kaküllerin Amber Misali,Erkan Oğur,43,"turkish folk, turkish jazz, turkish rock",0.609,0.149,3,-8.515,1,0.0823,0.987,0,0.103,0.384,112.866
Bülbülüm Altın Kafeste,Erkan Oğur,42,"turkish folk, turkish jazz, turkish rock",0.544,0.368,5,-9.671,1,0.0403,0.91,0.00198,0.119,0.401,117.395
Elif'e Ninni,Erkan Oğur,33,turkish classical,0.432,0.102,10,-18.376,1,0.0413,0.967,0.912,0.123,0.208,80.708
Naci Derler,Erkan Oğur,31,turkish classical,0.331,0.115,2,-16.755,0,0.058,0.982,0.129,0.111,0.242,171.28
Gül Mevsimi,Erkan Oğur,28,turkish classical,0.497,0.0611,2,-20.752,0,0.0389,0.971,0.917,0.117,0.131,78.379
Dokunmak,Erkan Oğur,27,turkish classical,0.449,0.0817,9,-21.022,0,0.0403,0.948,0.867,0.133,0.274,97.241
Dilek,Erkan Oğur,26,turkish classical,0.484,0.123,2,-16.5,0,0.0327,0.98,0.898,0.0934,0.217,78.083
Yetiş Ya Hızır,Coşkun Karademir,22,,0.654,0.35,9,-15.681,0,0.065,0.852,3.35e-05,0.169,0.433,138.003
Gönül Kanat Açtı,Coşkun Karademir,18,,0.693,0.471,7,-10.473,0,0.0307,0.526,5.9e-06,0.119,0.567,95.025
Allah Eyvallah,Coşkun Karademir,15,,0.699,0.475,5,-10.928,0,0.192,0.701,1.75e-05,0.253,0.651,140.01
Çektiğim Cevri Cefalar,Coşkun Karademir,14,,0.568,0.49,8,-10.474,1,0.0333,0.837,0.000112,0.174,0.579,170.035
Dost Ne İçin Beni Zar İncidirsin,Coşkun Karademir,12,,0.553,0.422,3,-10.813,0,0.031,0.746,1.48e-05,0.0853,0.563,81.964
HERb +++ gA,Anton Eger,13,progressive jazz fusion,0.47,0.698,7,-8.245,1,0.207,0.00831,0.823,0.507,0.376,125.887
Oxford Supernova +++ jC,Anton Eger,12,progressive jazz fusion,0.543,0.552,7,-10.679,1,0.0726,0.0133,0.81,0.107,0.267,81.866
Sugaruzd +++ pT,Anton Eger,11,progressive jazz fusion,0.608,0.805,1,-7.764,0,0.073,0.00356,0.671,0.581,0.473,94.888
IOEDWLTO +++ hP,Anton Eger,10,progressive jazz fusion,0.421,0.352,9,-10.351,0,0.0406,0.805,0.919,0.23,0.344,105.538
Monolith +++ tR,Anton Eger,9,progressive jazz fusion,0.565,0.747,5,-8.833,0,0.0361,0.0424,0.769,0.12,0.509,107.398
Petite suite en 15 images: Berceuse aux etoiles (Lullaby under the Stars),Jacques Ibert,35,early modern classical,0.409,0.00211,0,-40.486,1,0.0668,0.996,0.941,0.0652,0.547,72.365
Petite suite en 15 images: IV. Berceuse aux etoiles (Lullaby under the Stars),Jacques Ibert,3,early modern classical,0.509,0.00319,0,-38.093,1,0.0871,0.996,0.933,0.0736,0.534,130.174
Concertino da camera: I. Allegro con moto,Jacques Ibert,15,early modern classical,0.293,0.136,5,-23.672,1,0.0382,0.987,0.898,0.154,0.257,129.281
"Concertino da camera: II. Larghetto, poi animato molto",Jacques Ibert,12,early modern classical,0.148,0.0553,0,-28.744,1,0.0469,0.985,0.827,0.147,0.0523,76.386
Six Pièces: II. Scherzetto,Jacques Ibert,12,early modern classical,0.331,0.0448,1,-25.389,1,0.0471,0.99,0.891,0.102,0.127,120.839
I'm Walking,Perquisite,37,dutch jazz,0.713,0.459,10,-8.12,0,0.405,0.215,0.203,0.303,0.402,175.242
Opronology,Benjamin Herman,30,dutch jazz,0.401,0.474,9,-8.127,0,0.0271,0.00527,0.579,0.0951,0.312,173.954
A Slow Hot Wind,Benjamin Herman,24,dutch jazz,0.345,0.208,9,-13.159,0,0.0302,0.931,0.000194,0.302,0.472,161.004
Trouble,Benjamin Herman,24,dutch jazz,0.721,0.472,7,-9.393,0,0.0678,0.846,1.02e-05,0.0751,0.541,80.456
Groovin' On Wax,Perquisite,22,dutch jazz,0.864,0.713,7,-7.615,1,0.32,0.288,0.0657,0.134,0.393,90.031
"Chorale Allein Gott in der Höh sei Ehr, BWV 260",Johann Sebastian Bach,1,,0.177,0.00242,7,-29.16,1,0.045,0.994,0.964,0.11,0.326,85.018
Oblivion,Astor Piazzolla,1,,0.0802,0.0226,0,-24.139,0,0.0475,0.994,0.931,0.0779,0.158,61.448
Six Bagatelles for Wind Quintet: I. Allegro con spirito,György Ligeti,1,,0.577,0.102,0,-19.212,1,0.156,0.984,0.923,0.0534,0.373,168.09
"Chorale Ach Gott, erhör mein Seufzen und Wehklagen, BWV 254",Johann Sebastian Bach,1,,0.268,0.00229,2,-30.348,0,0.0419,0.988,0.855,0.126,0.293,103.486
"Rêverie for Piano, L. 76",Claude Debussy,0,,0.114,0.0176,5,-26.795,1,0.0461,0.992,0.833,0.101,0.0396,89.797
Miserere,James MacMillan,29,"british contemporary classical, contemporary classical",0.173,0.0359,4,-26.436,0,0.0458,0.987,0.00682,0.138,0.0323,129.138
Violin Concerto: II. Song,James MacMillan,23,"british contemporary classical, contemporary classical",0.188,0.0434,11,-30.422,0,0.0409,0.775,0.034,0.0747,0.0405,91.138
Oboe Concerto: Oboe Concerto: III. Allegro,James MacMillan,22,"british contemporary classical, contemporary classical",0.348,0.306,4,-15.743,1,0.0597,0.923,0.934,0.155,0.16,99.036
O Radiant Dawn,James MacMillan,21,"british contemporary classical, contemporary classical",0.182,0.0696,0,-24.836,0,0.0457,0.986,0.276,0.111,0.0317,135.037
"St John Passion: Part II, IX. The Death of Jesus",James MacMillan,16,"british contemporary classical, contemporary classical",0.131,0.0126,7,-33.559,0,0.0497,0.924,0.000272,0.0947,0.0304,145.992
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,64,"classical, late romantic era",0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143
Le Cygne,Camille Saint-Saëns,55,"classical, late romantic era",0.116,0.059,7,-26.632,1,0.0446,0.983,0.913,0.152,0.0393,94.137
"Carnival of the Animals, R. 125: The Swan",Camille Saint-Saëns,55,"classical, late romantic era",0.211,0.00756,7,-33.123,1,0.0455,0.994,0.89,0.0734,0.0391,118.247
"Saint-Saëns / Transcr. Vidal for Cello and Orchestra: Le carnaval des animaux, R. 125: XIII. Le cygne",Camille Saint-Saëns,54,"classical, late romantic era",0.193,0.0329,7,-28.228,1,0.046,0.972,0.929,0.0978,0.0366,82.165
"Danse macabre in G Minor, Op. 40",Camille Saint-Saëns,54,"classical, late romantic era",0.442,0.181,7,-20.419,0,0.0443,0.906,0.656,0.0598,0.172,115.884
Me vs mE,Half Easy Trio,2,,0.384,0.417,7,-14.08,1,0.0359,0.505,0.943,0.0773,0.774,111.528
Can’t Wait,Half Easy Trio,2,,0.376,0.396,9,-14.755,0,0.0278,0.83,0.931,0.117,0.111,145.051
Schizo,Half Easy Trio,1,,0.342,0.346,8,-15.465,1,0.0356,0.853,0.939,0.438,0.0525,140.083
Dark is Bright,Half Easy Trio,1,,0.448,0.398,7,-15.375,1,0.033,0.879,0.959,0.0599,0.143,120.17
Folks’ Meadow,Half Easy Trio,1,,0.424,0.245,11,-17.959,0,0.0341,0.972,0.914,0.0779,0.0852,108.873
Nuvole bianche,Ludovico Einaudi,61,"bow pop, compositional ambient, neo-classical",0.177,0.06,8,-25.377,1,0.0574,0.956,0.848,0.103,0.0499,136.248
Una mattina,Ludovico Einaudi,56,"bow pop, compositional ambient, neo-classical",0.0837,0.0295,9,-31.578,0,0.0597,0.99,0.881,0.0715,0.0709,83.316
Experience,Ludovico Einaudi,53,"bow pop, compositional ambient, neo-classical",0.413,0.42,2,-10.713,1,0.0369,0.93,0.952,0.0698,0.0367,92.425
Ascent - Day 1,Ludovico Einaudi,60,"bow pop, compositional ambient, neo-classical",0.23,0.0592,7,-23.594,1,0.0445,0.989,0.941,0.0906,0.103,89.965
Elegy For The Arctic,Ludovico Einaudi,49,"bow pop, compositional ambient, neo-classical",0.319,0.0315,5,-29.554,0,0.0498,0.987,0.937,0.141,0.132,127.002
Woman in Love,Barbra Streisand,66,"adult standards, hollywood, mellow gold, soft rock",0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735
Guilty (feat. Barry Gibb),Barbra Streisand,66,"adult standards, hollywood, mellow gold, soft rock",0.626,0.425,0,-15.656,1,0.0356,0.231,0,0.114,0.952,150.875
"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,64,"adult standards, hollywood, mellow gold, soft rock",0.335,0.303,9,-10.943,1,0.0315,0.932,0.0271,0.0907,0.186,114.224
I Finally Found Someone (feat. Bryan Adams),Barbra Streisand,52,"adult standards, hollywood, mellow gold, soft rock",0.542,0.408,6,-8.457,1,0.028,0.663,0,0.118,0.0584,139.01
The Way We Were,Barbra Streisand,59,"adult standards, hollywood, mellow gold, soft rock",0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108
Terra Promessa,Petra Berger,23,operatic pop,0.541,0.694,11,-5.358,0,0.0253,0.359,0,0.0778,0.338,95.966
In perfetta armonia,Petra Berger,21,operatic pop,0.146,0.234,0,-10.67,1,0.035,0.734,0,0.158,0.316,81.418
Notte a Venezia,Petra Berger,20,operatic pop,0.491,0.465,2,-8.881,0,0.0266,0.51,0,0.129,0.156,102.946
Quando l amore diventa poesia,Petra Berger,19,operatic pop,0.274,0.438,10,-8.256,0,0.0301,0.642,0,0.113,0.239,168.604
Close Your Eyes (He'll Be Just Fine),Petra Berger,17,operatic pop,0.32,0.346,6,-10.385,0,0.0346,0.859,0,0.127,0.137,152.041
Dokhtare Irooni,Andy,34,"armenian pop, persian pop",0.801,0.676,10,-5.411,0,0.0575,0.0705,0,0.0474,0.752,120.59
Che Khoshgel Shodi,Andy,30,"armenian pop, persian pop",0.829,0.736,10,-7.559,0,0.0835,0.0804,1.59e-06,0.268,0.769,122.035
Dokhtar Bandari,Andy,30,"armenian pop, persian pop",0.595,0.913,10,-6.868,0,0.0572,0.11,2.12e-06,0.343,0.807,182.997
Che Ehsaseh Ghashangi,Andy,27,"armenian pop, persian pop",0.523,0.904,4,-2.652,0,0.0458,0.0255,0,0.361,0.524,121.77
Khoshgela Bayad Beraghsand,Andy,26,"armenian pop, persian pop",0.848,0.801,2,-5.701,0,0.1,0.176,0,0.202,0.852,122.037
Gentleman,Sasy,48,persian pop,0.847,0.899,0,-2.807,1,0.175,0.249,4.58e-05,0.334,0.963,128.017
Saaghiya,Sasy,3,persian pop,0.794,0.781,4,-5.332,0,0.196,0.0554,0,0.881,0.508,118.031
Hali Hali,Sasy,34,persian pop,0.504,0.785,11,-4.131,0,0.245,0.0196,0,0.11,0.648,103.177
Vay Cheghad Mastam Man,Sasy,4,persian pop,0.926,0.543,0,-8.444,0,0.263,0.752,2.6e-06,0.0837,0.823,134.995
Ostad,Sasy,34,persian pop,0.809,0.764,11,-4.97,0,0.13,0.0293,0,0.31,0.579,124.925
"Violin Concerto In D Major, Op.35: 3. Finale: Allegro assai vivace",Erich Wolfgang Korngold,41,"classic soundtrack, early modern classical",0.405,0.318,9,-17.14,1,0.0565,0.938,0.723,0.284,0.342,151.434
"Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Gluck, das mir verblieb (Marietta, Paul)",Erich Wolfgang Korngold,34,"classic soundtrack, early modern classical",0.0925,0.103,10,-24.231,1,0.0435,0.922,0.342,0.17,0.0579,82.612
"Violin Concerto in D Major, Op. 35: 2. Romance: Andante",Erich Wolfgang Korngold,32,"classic soundtrack, early modern classical",0.124,0.0847,7,-24.347,1,0.0501,0.931,0.189,0.0774,0.0348,72.354
"Die tote Stadt / Act 1: Glück, das mir verblieb (Mariettalied)",Erich Wolfgang Korngold,28,"classic soundtrack, early modern classical",0.184,0.125,10,-19.406,1,0.0436,0.977,0.436,0.0914,0.0353,87.56
Die tote Stadt / Act 1: Mariettas Lied,Erich Wolfgang Korngold,22,"classic soundtrack, early modern classical",0.146,0.253,10,-14.952,1,0.0368,0.941,0.906,0.0917,0.0379,93.977
Kleine Dreigroschenmusik: II. The Ballad of Mack the Knife: Moderato assai,Kurt Weill,36,"austro-german modernism, classical, early modern classical",0.352,0.0335,9,-32.328,0,0.0344,0.976,0.983,0.125,0.506,160.148
Knickerbocker Holiday: September Song (Arr. By Paul Bateman),Kurt Weill,27,"austro-german modernism, classical, early modern classical",0.291,0.133,5,-20.025,1,0.0483,0.942,0.138,0.0876,0.093,86.652
The Threepenny Opera: Moritat von Mackie Messer (Mack the Knife),Kurt Weill,24,"austro-german modernism, classical, early modern classical",0.445,0.466,6,-12.207,0,0.0424,0.811,0,0.269,0.872,152.062
"Dreigroschenoper: Zuhälterballade - Arr. für Saxophon, Streichquartett und Klavier",Kurt Weill,23,"austro-german modernism, classical, early modern classical",0.249,0.0727,0,-23.82,1,0.0402,0.995,0.923,0.0899,0.262,148.086
Die Dreigroschenoper: Moritat von Mackie Messer,Kurt Weill,23,"austro-german modernism, classical, early modern classical",0.422,0.121,2,-21.779,0,0.0553,0.943,6.19e-05,0.323,0.492,151.786
"Les heures persanes, Op. 65: No. 1. Sieste, avant le depart: Lent",Charles Koechlin,26,"contemporary classical, early modern classical, post-romantic era",0.306,0.000634,11,-43.244,1,0.0482,0.995,0.88,0.0904,0.0935,66.325
"Trois mélodies, Op. 17/3: Épiphanie",Charles Koechlin,14,"contemporary classical, early modern classical, post-romantic era",0.202,0.0444,1,-24.731,0,0.0439,0.961,0.0156,0.087,0.0375,81.625
Quatre Petites Pièces: 4. Scherzando,Charles Koechlin,13,"contemporary classical, early modern classical, post-romantic era",0.423,0.11,7,-26.022,1,0.0431,0.995,0.896,0.159,0.307,84.035
Quatre Petites Pièces: 2. Très modéré,Charles Koechlin,11,"contemporary classical, early modern classical, post-romantic era",0.162,0.0368,3,-23.706,1,0.0481,0.994,0.601,0.137,0.0547,78.719
Quatre Petites Pièces: 3. Allegretto quasi andantino,Charles Koechlin,10,"contemporary classical, early modern classical, post-romantic era",0.211,0.0471,7,-23.764,1,0.0474,0.991,0.821,0.134,0.0351,129.737
Scaramouche Suite: 3. Brazileira,Darius Milhaud,33,"avant-garde, brazilian composition, classical, early modern classical",0.577,0.443,5,-8.042,1,0.0304,0.926,0.731,0.0961,0.816,92.182
"Suite for Violin, Clarinet and Piano, Op. 157b: II. Divertissement. Animé",Darius Milhaud,23,"avant-garde, brazilian composition, classical, early modern classical",0.141,0.022,5,-30.898,1,0.0435,0.985,0.275,0.086,0.24,83.479
"Le printemps, Op. 18",Darius Milhaud,21,"avant-garde, brazilian composition, classical, early modern classical",0.29,0.186,6,-15.84,0,0.0446,0.918,0.00235,0.0958,0.115,102.919
"Scaramouche Suite, Op. 165c: 3. Brazileira",Darius Milhaud,20,"avant-garde, brazilian composition, classical, early modern classical",0.615,0.477,5,-4.75,1,0.0302,0.967,0.874,0.132,0.844,92.275
"Milhaud: La création du monde, Op. 81b: I. Prelude (Live)",Darius Milhaud,20,"avant-garde, brazilian composition, classical, early modern classical",0.165,0.102,2,-17.65,0,0.0399,0.982,0.896,0.2,0.0628,97.443
"Lamentatio Jeremiae Prophetae for Mixed Chorus a Capella, Op. 93: I. In Coena Domini, Lectio Prima",Ernst Krenek,8,"21st century classical, austro-german modernism, contemporary classical, early modern classical, serialism",0.108,0.0361,1,-29.399,1,0.0652,0.99,0.00867,0.0928,0.0276,71.857
